PopulationID,arrestdate,verdictdate,jailed
5595,2006-10-11,2006-10-24,0
5599,2006-12-25,2007-01-25,0
5604,2005-12-02,2005-12-12,0
5609,2008-08-05,2008-09-20,0
5614,2004-12-06,2005-02-04,0
5622,2009-10-25,2010-02-15,0
5624,2009-10-31,2009-12-29,0
5631,2010-12-26,2011-12-04,1
5632,2007-10-29,2008-04-30,0
5639,2007-10-22,2007-12-27,0
5639,2007-10-13,2008-04-29,1
5639,2012-09-29,2012-11-18,0
5639,2012-10-05,2014-01-19,1
5646,2004-01-29,2004-05-23,0
5648,2003-03-10,2003-06-26,0
5648,2004-06-25,2004-08-20,0
5648,2010-12-23,2011-11-10,0
5649,2006-06-28,2006-07-21,0
5650,2010-09-07,2010-12-10,0
5650,2013-07-13,2013-08-25,0
5655,2008-06-13,2008-08-02,0
5660,2006-07-26,2006-08-06,0
5662,2010-01-03,2010-04-10,0
5668,2006-04-08,2006-07-28,0
5669,2001-03-12,2001-05-09,0
5671,2007-03-08,2007-04-29,0
5673,2001-06-07,2001-06-20,0
5680,2003-08-23,2003-09-30,0
5688,2007-03-02,2007-04-14,0
5689,2005-12-22,2006-02-17,0
5689,2011-02-26,2011-12-05,0
5701,2008-12-07,2008-12-18,0
5702,2010-12-24,2011-03-07,0
5708,2009-05-11,2009-05-23,0
5713,2000-08-05,2000-09-09,0
5714,2009-12-06,2010-02-15,0
5727,2008-04-05,2008-07-21,0
5728,2009-10-06,2009-11-23,0
5736,2009-02-26,2009-03-08,0
5739,2007-01-01,2007-09-11,1
5751,2008-06-26,2008-11-26,0
5751,2010-08-02,2011-03-01,0
5754,2010-07-23,2010-12-23,1
5754,2010-07-28,2013-05-20,0
5754,2014-07-03,2014-12-15,1
5755,2007-07-28,2007-08-08,0
5757,2010-11-10,2010-11-22,0
5762,2002-09-03,2002-11-19,0
5762,2004-12-10,2005-03-04,0
5768,2002-05-31,2003-02-23,0
5771,2008-07-12,2008-08-19,0
5772,2009-03-27,2009-09-01,0
5773,2010-06-09,2010-10-08,0
5774,2009-10-23,2009-12-16,0
5776,2001-11-07,2002-01-04,0
5778,2010-01-30,2010-05-01,0
5785,2010-11-26,2011-03-12,0
5785,2011-09-25,2011-11-20,0
5792,2012-05-27,2012-07-12,0
5797,2006-10-07,2006-11-05,0
5799,2001-03-20,2001-07-31,0
5800,2004-07-08,2004-08-26,0
5800,2006-02-26,2006-04-07,0
5800,2012-08-11,2012-12-07,0
5803,2009-08-13,2009-08-21,0
5803,2014-05-02,2015-01-12,0
5805,2010-10-10,2010-11-14,0
5810,2009-03-02,2011-12-09,0
5810,2009-02-27,2014-06-12,0
5818,2008-05-14,2008-08-26,0
5819,2001-11-26,2002-10-10,0
5822,2004-09-04,2005-04-30,0
5824,2013-07-07,2014-08-02,0
5826,2011-07-11,2011-08-03,0
5832,2008-08-15,2009-10-07,0
5837,2008-05-26,2008-06-18,0
5839,2007-09-12,2007-09-13,0
5840,2010-10-18,2010-12-04,0
5843,2008-02-07,2008-02-24,0
5844,2011-01-17,2011-07-09,0
5849,2013-06-12,2014-03-30,0
5851,2010-07-08,2011-04-22,1
5852,2014-11-18,2015-07-19,0
5858,2005-06-29,2005-08-21,0
5860,2001-08-19,2001-10-15,0
5867,2009-06-30,2009-07-12,0
5868,2005-10-20,2006-02-21,0
5869,2007-03-02,2007-04-27,0
5869,2008-06-13,2008-06-22,0
5886,2006-04-05,2006-07-21,0
5887,2001-04-06,2001-04-28,0
5893,2007-01-10,2007-02-08,0
5895,2002-08-09,2002-09-29,0
5896,2007-03-16,2007-04-18,0
5896,2008-04-09,2008-04-18,0
5897,2007-04-24,2007-06-06,0
5901,2001-07-27,2001-11-27,0
5901,2009-01-24,2009-02-19,0
5905,2009-08-21,2009-09-04,0
5906,2004-01-05,2004-03-04,0
5911,2001-04-28,2001-06-17,0
5911,2004-01-20,2004-03-30,0
5922,2009-08-05,2009-12-05,0
5922,2009-08-19,2011-04-19,1
5922,2012-09-25,2012-12-02,0
5922,2013-08-05,2013-12-18,1
5922,2014-01-27,2014-02-07,1
5929,2002-05-18,2002-07-20,0
5930,2006-04-20,2006-06-26,0
5935,2012-04-03,2012-07-10,0
5940,2006-12-16,2006-12-26,0
5954,2007-07-05,2007-08-17,0
5960,2001-11-28,2002-04-24,0
5972,2008-03-25,2008-05-16,0
5975,2003-06-09,2003-07-30,0
5978,2007-11-18,2007-11-28,0
5983,2010-06-25,2010-08-18,0
5985,2001-04-11,2001-07-16,0
5986,2008-10-05,2008-11-28,0
5986,2010-02-16,2010-05-20,0
5989,2005-07-22,2005-08-01,0
5999,2005-05-16,2006-10-11,0
6009,2001-08-21,2001-10-15,0
6018,2008-11-16,2008-12-01,0
6023,2013-06-29,2013-08-29,1
6023,2015-03-07,2015-08-18,1
6024,2008-07-14,2008-12-21,0
6030,2013-08-20,2014-10-20,1
6032,2007-04-24,2007-06-20,0
6033,2005-05-25,2005-07-19,0
6037,2008-06-02,2008-06-18,0
6041,2010-01-14,2010-02-09,0
6043,2011-06-04,2011-08-02,0
6054,2007-11-12,2007-11-22,0
6064,2009-09-07,2009-09-20,0
6065,2007-02-03,2007-02-13,0
6072,2006-07-24,2006-08-27,0
6077,2002-06-21,2002-08-22,0
6085,2010-06-18,2011-10-12,0
6093,2005-07-11,2005-07-22,0
6105,2004-11-13,2005-02-28,0
6106,2006-11-29,2006-12-09,0
6108,2008-05-06,2008-05-16,0
6112,2004-01-13,2004-05-15,0
6115,2009-10-23,2009-11-06,0
6118,2007-03-04,2007-03-17,0
6135,2007-03-20,2007-10-20,0
6140,2013-09-26,2013-11-23,0
6143,2005-09-27,2006-03-31,0
6144,2007-07-14,2007-08-25,0
6146,2002-10-09,2002-12-27,1
6146,2006-08-13,2006-08-25,0
6146,2006-10-03,2006-11-29,0
6153,2006-05-29,2006-06-21,0
6154,2012-06-30,2012-08-13,0
6157,2010-09-06,2010-09-24,0
6160,2011-08-10,2011-11-01,0
6171,2003-11-09,2003-12-11,0
6173,2011-01-17,2011-04-21,0
6175,2012-09-30,2012-10-28,0
6175,2014-11-25,2014-12-18,0
6178,2005-08-25,2005-10-22,0
6182,2003-06-01,2003-07-04,0
6191,2012-10-18,2012-10-28,0
6191,2015-10-11,2015-10-19,0
6193,2010-03-08,2010-10-29,1
6199,2015-02-28,2015-05-12,0
6200,2007-11-20,2008-05-04,0
6204,2010-08-11,2011-03-04,1
6205,2004-06-08,2006-04-10,0
6207,2010-07-21,2010-09-20,0
6208,2008-04-21,2008-05-03,0
6213,2000-10-29,2001-05-17,0
6214,2007-11-21,2008-01-16,0
6215,2007-11-21,2007-11-29,0
6216,2010-12-24,2011-02-14,0
6216,2012-03-18,2012-04-03,0
6216,2013-08-28,2013-09-26,0
6219,2009-03-09,2009-04-08,0
6222,2007-04-02,2007-04-13,0
6225,2008-07-09,2008-07-09,0
6226,2004-02-27,2004-05-10,0
6234,2006-08-13,2006-08-27,0
6237,2007-08-17,2007-12-13,0
6239,2003-01-23,2003-04-24,0
6241,2002-12-07,2003-01-07,0
6243,2010-06-11,2010-06-21,0
6251,2004-07-31,2004-09-08,0
6253,2006-11-02,2006-12-08,0
6254,2008-01-31,2008-03-21,0
6256,2002-06-27,2002-09-24,0
6257,2008-06-25,2008-08-13,0
6257,2011-08-03,2012-01-24,1
6258,2007-09-24,2007-10-24,0
6261,2004-08-15,2004-09-18,0
6264,2010-05-11,2010-05-26,0
6265,2012-08-13,2012-10-02,0
6265,2013-03-06,2013-05-01,0
6265,2014-11-03,2015-03-11,0
6270,2009-06-08,2010-03-30,1
6270,2009-06-03,2011-12-07,0
6270,2009-05-21,2013-01-05,1
6274,2008-11-03,2009-05-01,0
6275,2008-11-23,2009-03-26,0
6277,2004-05-27,2004-08-04,0
6279,2007-07-15,2007-07-26,0
6282,2008-02-24,2008-08-26,0
6286,2005-09-14,2005-11-28,0
6288,2008-10-03,2009-01-15,0
6291,2006-05-04,2006-06-01,0
6297,2009-12-29,2010-02-10,0
6301,2007-10-15,2007-10-31,0
6305,2007-10-28,2007-11-09,0
6305,2008-08-05,2008-10-01,0
6308,2002-04-27,2002-08-20,0
6311,2004-02-17,2004-04-26,0
6312,2002-03-12,2002-03-30,0
6320,2010-08-22,2010-10-14,0
6337,2012-12-22,2013-01-06,0
6340,2009-09-03,2010-02-04,0
6343,2010-10-16,2011-07-02,0
6343,2010-11-01,2012-11-07,0
6348,2003-07-26,2003-12-04,0
6351,2009-11-25,2009-12-15,0
6354,2000-04-24,2000-06-16,0
6355,2005-07-05,2005-07-17,0
6357,2007-12-10,2008-03-31,0
6357,2007-11-24,2009-09-19,0
6371,2007-03-31,2008-06-05,0
6378,2008-11-08,2008-12-11,0
6391,2003-06-13,2003-07-16,0
6414,2005-12-24,2006-02-01,0
6417,2005-09-28,2005-11-19,0
6419,2009-06-09,2009-07-13,0
6429,2001-07-10,2001-09-20,0
6433,2000-03-10,2000-05-10,0
6433,2014-03-08,2014-03-17,0
6438,2008-06-25,2008-06-30,0
6440,2009-07-28,2009-08-08,0
6449,2000-06-11,2001-02-24,0
6450,2005-10-30,2006-01-18,0
6452,2001-09-13,2001-10-17,0
6464,2004-07-20,2004-07-28,0
6467,2013-09-17,2014-04-01,0
6469,2004-02-09,2004-03-29,0
6473,2009-01-14,2009-07-12,0
6478,2002-04-07,2002-05-22,0
6480,2001-07-02,2001-08-29,0
6481,2005-05-01,2005-06-15,0
6483,2009-05-23,2010-02-14,0
6483,2009-05-24,2013-07-08,1
6493,2009-06-02,2009-06-17,0
6493,2015-12-20,2016-01-17,0
6494,2008-07-30,2008-10-13,0
6495,2001-04-20,2001-06-28,0
6500,2003-08-21,2003-09-08,0
6501,2001-04-08,2001-06-24,0
6509,2003-02-28,2003-04-06,0
6519,2000-07-27,2000-10-24,0
6521,2002-08-09,2003-01-19,0
6521,2002-08-19,2006-03-10,1
6523,2003-07-21,2003-09-06,0
6524,2004-12-19,2005-04-30,0
6543,2007-06-12,2007-06-23,0
6547,2015-05-02,2015-06-28,0
6550,2006-05-23,2006-06-05,0
6552,2006-11-27,2007-05-06,0
6554,2006-06-23,2006-09-11,0
6555,2002-03-27,2002-07-21,0
6555,2006-03-05,2006-03-14,0
6561,2003-10-19,2004-05-28,0
6562,2000-03-24,2000-12-14,0
6566,2006-06-29,2007-05-20,0
6567,2011-10-25,2011-11-03,0
6567,2012-01-11,2013-01-30,0
6570,2005-03-30,2005-05-28,1
6571,2010-10-31,2011-07-20,1
6575,2007-04-28,2007-05-10,0
6576,2005-12-20,2006-03-10,0
6588,2013-09-15,2013-10-28,0
6590,2000-11-09,2001-03-31,0
6592,2009-06-04,2009-11-23,0
6595,2004-12-05,2005-06-24,0
6595,2009-05-05,2009-06-15,0
6596,2007-10-13,2008-03-31,0
6596,2013-01-05,2013-02-27,0
6596,2013-05-20,2013-06-29,0
6600,2013-05-21,2013-06-02,0
6602,2006-09-23,2007-01-15,0
6603,2008-07-30,2008-11-15,0
6605,2003-11-27,2004-04-04,0
6610,2004-01-24,2004-07-27,0
6612,2006-02-19,2006-04-06,0
6615,2009-06-09,2009-07-18,0
6616,2004-07-14,2004-08-22,0
6634,2009-02-11,2009-03-31,0
6636,2002-10-23,2002-12-06,0
6637,2006-02-04,2006-02-21,0
6637,2009-11-03,2010-01-24,0
6637,2010-09-17,2011-03-02,0
6637,2010-06-18,2011-06-05,0
6645,2006-03-08,2006-03-28,0
6650,2003-05-07,2003-06-26,0
6653,2011-03-26,2011-07-08,0
6656,2004-07-14,2004-10-10,0
6659,2008-11-17,2009-01-25,0
6661,2001-03-18,2001-06-25,0
6667,2007-10-02,2007-10-16,0
6668,2005-12-11,2006-01-12,0
6673,2005-07-10,2005-07-21,0
6675,2004-06-09,2004-09-05,0
6677,2009-12-11,2009-12-24,0
6678,2002-06-22,2002-08-11,0
6682,2006-06-08,2006-07-19,0
6686,2005-02-12,2006-03-24,0
6686,2005-02-02,2006-11-28,1
6689,2002-03-08,2002-07-13,0
6692,2004-07-24,2005-10-22,0
6693,2007-03-28,2007-05-04,0
6703,2002-02-03,2002-03-09,0
6707,2014-04-13,2014-10-30,0
6710,2001-10-13,2001-12-30,0
6712,2009-11-07,2010-03-16,0
6714,2000-09-06,2000-09-17,0
6716,2009-06-22,2009-11-28,0
6716,2009-07-02,2011-07-25,0
6719,2007-04-30,2007-07-13,0
6723,2006-04-15,2006-07-16,0
6726,2007-04-12,2007-12-12,1
6726,2007-04-15,2012-11-16,1
6727,2007-07-17,2007-07-30,0
6728,2004-01-02,2004-03-20,0
6731,2005-09-29,2006-05-28,0
6737,2012-06-01,2012-07-10,0
6737,2012-06-07,2013-02-26,1
6741,2004-03-05,2004-03-19,0
6742,2005-03-23,2005-05-02,0
6743,2002-05-12,2002-05-22,0
6745,2009-08-30,2009-09-28,0
6750,2006-04-07,2007-02-21,0
6751,2008-10-03,2008-10-12,0
6754,2005-10-12,2005-12-05,0
6755,2004-10-01,2005-01-30,0
6756,2004-01-05,2004-05-12,0
6764,2009-11-14,2009-11-28,0
6769,2003-09-21,2003-11-04,0
6775,2010-01-26,2010-03-27,0
6778,2001-05-29,2003-10-10,0
6780,2002-06-23,2002-08-16,0
6781,2007-07-23,2007-12-15,0
6782,2006-01-01,2006-03-13,0
6786,2009-09-11,2009-09-25,0
6788,2009-03-30,2009-09-01,0
6795,2001-11-02,2001-12-06,0
6798,2013-11-04,2014-03-28,0
6798,2013-11-05,2015-06-02,0
6809,2006-08-21,2006-09-09,0
6812,2007-05-04,2007-06-16,0
6814,2004-10-23,2005-01-18,0
6816,2009-11-15,2010-05-13,0
6819,2003-04-21,2003-05-14,0
6826,2005-05-08,2005-07-14,0
6831,2006-08-22,2006-10-07,0
6834,2007-12-16,2008-01-06,0
6835,2002-09-02,2003-03-04,0
6835,2002-08-24,2005-08-13,1
6837,2008-08-18,2009-05-30,0
6844,2006-03-11,2006-07-18,0
6844,2009-05-14,2009-07-07,0
6844,2009-05-21,2010-10-24,0
6849,2006-01-22,2006-02-16,0
6851,2000-12-22,2000-12-30,0
6863,2008-09-08,2008-10-03,0
6864,2008-08-22,2008-09-05,0
6867,2013-05-31,2013-09-27,0
6869,2006-05-22,2007-09-03,0
6876,2000-10-15,2001-03-22,0
6880,2004-03-28,2004-05-08,0
6881,2008-05-11,2008-08-15,0
6887,2001-06-14,2001-08-12,0
6890,2011-02-10,2011-05-02,0
6891,2005-11-06,2006-10-29,0
6892,2010-12-25,2011-04-12,0
6894,2006-04-19,2006-05-16,0
6894,2006-04-21,2006-09-26,0
6897,2003-01-08,2003-04-11,0
6899,2007-01-29,2007-03-23,0
6900,2003-07-02,2003-07-08,0
6908,2005-03-23,2005-05-25,0
6918,2002-07-25,2002-09-15,0
6918,2005-05-22,2005-07-23,0
6932,2003-05-31,2003-08-20,0
6937,2010-09-07,2011-05-16,0
6939,2008-11-10,2009-02-23,0
6959,2004-11-30,2005-01-08,0
6966,2004-07-08,2004-08-19,0
6967,2006-05-08,2006-05-21,0
6973,2008-05-02,2008-05-11,0
6974,2007-04-20,2007-06-12,0
6975,2008-12-29,2009-03-30,0
6990,2006-12-14,2007-02-24,0
6995,2007-01-27,2007-03-19,0
7001,2003-11-07,2004-02-07,0
7002,2000-09-08,2000-11-03,0
7004,2007-03-15,2007-11-14,0
7004,2007-03-04,2008-12-27,0
7004,2009-06-09,2010-10-24,0
7004,2013-03-13,2013-03-28,0
7007,2000-09-01,2001-01-06,0
7010,2004-05-13,2004-07-07,0
7015,2012-03-22,2012-05-09,0
7016,2009-08-16,2009-09-28,0
7018,2013-12-25,2015-08-20,1
7020,2007-02-22,2007-04-10,0
7026,2006-04-24,2006-07-02,0
7027,2009-04-04,2009-09-13,0
7027,2008-05-20,2012-02-16,0
7028,2001-03-01,2001-04-07,0
7030,2006-01-13,2006-05-18,0
7036,2004-12-25,2005-02-16,0
7040,2006-08-21,2006-09-22,0
7043,2002-12-25,2003-01-31,0
7046,2008-09-20,2009-04-02,1
7047,2010-11-15,2010-12-09,0
7053,2008-03-27,2008-04-07,0
7053,2008-03-24,2008-11-24,1
7053,2009-05-09,2009-09-07,0
7053,2009-05-22,2011-03-18,1
7053,2012-01-20,2012-01-28,0
7053,2012-07-15,2012-10-21,1
7053,2015-02-04,2015-04-14,1
7055,2006-09-06,2006-12-11,0
7058,2005-09-09,2005-12-04,0
7060,2010-03-29,2010-05-20,0
7061,2010-12-19,2011-06-15,0
7061,2010-09-17,2011-07-11,0
7070,2003-07-25,2003-09-12,0
7076,2005-07-16,2005-08-15,0
7076,2007-03-20,2007-06-26,1
7077,2002-03-18,2002-05-12,0
7084,2007-11-14,2007-11-24,0
7086,2005-10-20,2005-11-23,0
7088,2009-08-18,2009-10-09,0
7091,2007-07-22,2007-11-02,0
7096,2007-10-25,2008-06-05,1
7101,2008-06-03,2008-07-10,0
7101,2010-02-19,2010-06-08,0
7102,2001-08-16,2001-09-01,0
7103,2001-03-25,2001-04-15,0
7111,2005-04-17,2005-08-03,0
7121,2009-04-29,2009-05-07,0
7123,2009-07-16,2009-09-09,0
7123,2010-07-01,2011-01-25,0
7128,2002-05-06,2002-10-24,0
7132,2002-04-04,2002-04-16,0
7133,2011-05-21,2011-08-09,0
7135,2002-06-19,2002-07-29,0
7138,2009-12-06,2009-12-17,0
7142,2010-04-22,2010-07-23,0
7143,2002-06-25,2002-07-19,0
7144,2001-10-03,2002-01-30,0
7146,2009-09-05,2009-10-10,0
7150,2008-06-29,2008-10-25,0
7153,2008-09-09,2008-10-03,0
7154,2000-06-15,2001-03-17,0
7157,2003-08-16,2003-09-19,0
7161,2007-12-02,2007-12-10,0
7162,2011-09-14,2012-01-11,0
7173,2001-10-05,2001-12-02,0
7175,2006-04-10,2006-04-11,0
7177,2002-09-25,2002-11-24,0
7180,2006-02-28,2006-03-11,0
7184,2000-10-11,2000-11-12,0
7192,2008-06-06,2008-06-26,0
7193,2001-01-21,2001-02-24,0
7195,2005-01-13,2005-02-22,0
7197,2010-05-20,2010-08-27,0
7199,2007-03-08,2009-11-30,0
7209,2011-03-25,2011-05-07,0
7209,2015-05-04,2015-07-06,0
7214,2009-05-22,2009-11-20,0
7215,2007-09-24,2007-11-05,0
7217,2006-10-03,2007-01-09,0
7217,2007-06-21,2008-08-16,0
7218,2010-05-10,2010-12-30,0
7221,2005-05-29,2005-08-20,0
7224,2006-09-01,2007-03-16,0
7230,2010-07-09,2011-03-08,0
7232,2004-05-28,2004-08-11,0
7236,2005-05-16,2005-12-14,0
7237,2002-03-15,2002-03-22,0
7237,2002-07-04,2002-07-12,0
7240,2007-09-12,2007-10-04,0
7243,2005-10-05,2005-11-21,0
7244,2005-10-05,2006-04-09,0
7250,2008-08-12,2008-10-05,0
7251,2002-03-10,2002-06-10,0
7251,2002-03-22,2003-01-22,0
7253,2008-08-17,2008-08-30,0
7253,2009-02-27,2009-07-13,0
7255,2007-08-30,2007-09-10,0
7257,2009-03-02,2009-03-14,0
7268,2008-09-27,2008-11-25,0
7269,2009-08-12,2009-11-23,0
7269,2012-06-07,2013-01-30,0
7269,2012-06-22,2013-03-30,0
7273,2005-09-05,2005-11-30,0
7275,2009-12-06,2009-12-18,0
7276,2001-04-29,2001-05-10,0
7277,2006-09-20,2007-05-08,0
7277,2009-08-03,2010-01-21,0
7279,2008-08-16,2008-11-27,0
7281,2008-05-23,2008-06-05,0
7286,2007-10-20,2008-01-31,0
7291,2003-01-24,2003-06-15,0
7293,2008-02-08,2008-03-18,0
7293,2011-01-26,2011-02-08,0
7298,2010-07-09,2010-08-27,0
7298,2011-06-02,2011-09-16,0
7298,2012-03-13,2012-10-29,0
7300,2009-04-08,2009-05-23,0
7304,2004-03-25,2004-05-08,0
7308,2009-03-16,2009-04-12,0
7310,2010-11-26,2010-12-11,0
7310,2010-11-13,2013-11-16,0
7316,2012-03-24,2012-04-01,0
7323,2001-04-25,2001-07-31,0
7324,2006-11-29,2006-12-11,0
7325,2009-04-20,2010-04-21,0
7330,2009-12-16,2010-02-23,0
7331,2007-05-16,2007-06-22,0
7332,2007-09-16,2008-06-13,1
7332,2013-11-28,2014-03-21,0
7342,2006-11-06,2006-11-24,0
7345,2015-07-10,2015-08-20,0
7347,2004-08-02,2004-09-14,0
7348,2006-08-22,2006-10-01,0
7353,2002-06-26,2002-08-23,0
7360,2013-08-05,2013-10-06,0
7360,2015-01-26,2016-01-03,1
7361,2010-02-08,2010-04-09,0
7362,2011-10-30,2012-02-29,0
7362,2014-03-04,2014-08-21,0
7362,2015-08-01,2015-12-29,0
7363,2000-02-28,2000-06-11,0
7371,2006-12-12,2006-12-22,0
7372,2002-06-01,2002-07-18,0
7374,2005-09-16,2006-07-16,1
7376,2006-08-25,2006-09-26,0
7386,2005-06-24,2005-08-06,0
7397,2009-09-28,2009-12-01,0
7398,2001-10-26,2001-11-08,0
7403,2007-08-22,2007-09-02,0
7403,2010-03-18,2010-05-05,0
7404,2008-12-30,2009-01-08,0
7404,2011-09-21,2011-10-01,0
7404,2013-12-22,2014-11-05,0
7409,2010-10-21,2010-11-05,0
7417,2007-06-11,2007-06-22,0
7419,2007-04-25,2010-01-23,0
7425,2012-12-15,2013-08-19,0
7426,2000-10-16,2000-11-26,0
7432,2010-08-03,2010-08-16,0
7439,2007-11-23,2007-12-01,0
7440,2007-08-21,2007-11-12,0
7441,2009-10-25,2010-03-21,0
7441,2010-11-23,2011-10-14,0
7445,2004-02-06,2004-05-22,0
7448,2015-01-17,2015-03-04,0
7453,2010-02-13,2010-02-24,0
7455,2007-03-16,2007-03-30,0
7456,2003-04-18,2003-05-18,0
7457,2002-06-03,2002-07-17,0
7460,2009-08-06,2010-01-22,0
7464,2006-08-13,2007-01-27,0
7465,2005-10-03,2006-02-11,0
7466,2008-04-07,2008-08-28,0
7467,2006-04-11,2006-07-07,0
7473,2008-03-02,2008-08-04,0
7478,2001-05-25,2001-08-15,0
7483,2003-12-02,2004-01-13,0
7487,2005-09-25,2005-10-08,0
7489,2007-04-01,2007-04-03,0
7493,2008-06-06,2008-06-22,0
7497,2012-04-08,2012-05-27,0
7500,2001-08-12,2001-09-18,0
7502,2007-05-31,2008-05-18,0
7511,2005-07-05,2005-07-18,0
7514,2003-01-22,2003-03-27,0
7514,2011-04-02,2011-05-07,0
7519,2006-03-06,2006-03-21,0
7520,2003-07-09,2003-11-11,0
7523,2009-09-26,2009-10-06,0
7526,2002-12-11,2003-03-04,0
7532,2009-08-31,2010-01-14,0
7543,2004-10-25,2004-12-15,0
7546,2009-11-04,2010-04-13,0
7547,2001-09-24,2001-11-21,0
7549,2003-12-10,2004-07-07,0
7549,2008-04-14,2008-09-14,0
7558,2008-07-24,2008-08-25,0
7559,2005-07-14,2005-07-27,0
7561,2008-06-03,2010-03-09,0
7563,2009-09-07,2009-11-18,0
7571,2006-10-13,2006-10-24,0
7573,2006-02-17,2006-03-06,0
7574,2003-06-23,2003-07-07,0
7575,2005-09-09,2005-11-30,0
7581,2008-09-22,2009-04-07,0
7581,2010-03-04,2010-08-11,0
7582,2007-09-01,2007-10-05,0
7586,2006-05-01,2006-05-02,0
7588,2007-11-05,2007-12-02,0
7590,2003-07-05,2003-07-19,0
7591,2005-09-29,2005-12-19,0
7591,2012-01-10,2012-04-28,0
7599,2009-07-14,2009-07-24,0
7603,2007-08-22,2007-11-15,0
7612,2008-04-25,2008-05-09,0
7614,2007-02-14,2007-03-22,0
7615,2009-12-11,2009-12-22,0
7616,2008-02-13,2008-03-15,0
7618,2007-11-28,2007-11-29,0
7626,2006-04-01,2006-05-07,0
7632,2002-07-08,2002-11-07,0
7635,2009-06-27,2009-07-13,0
7636,2003-11-10,2003-12-23,0
7636,2006-10-28,2006-11-26,0
7646,2013-03-22,2013-10-19,0
7651,2007-01-02,2007-01-03,0
7654,2008-09-27,2010-01-04,0
7654,2008-09-24,2012-09-28,0
7656,2004-01-20,2008-05-24,0
7659,2008-11-16,2009-03-27,0
7666,2010-01-30,2010-05-24,0
7677,2008-02-18,2008-04-01,0
7681,2009-12-23,2010-05-04,0
7682,2006-11-11,2007-04-27,0
7684,2007-04-21,2007-10-04,0
7689,2008-04-02,2008-05-02,0
7691,2003-11-12,2003-12-05,0
7697,2006-09-06,2006-11-06,0
7700,2008-06-10,2008-08-21,0
7705,2007-10-21,2008-01-12,0
7707,2015-06-08,2015-10-05,0
7710,2004-08-25,2005-01-31,0
7714,2006-08-08,2006-08-29,0
7722,2009-01-31,2009-02-15,0
7731,2007-04-17,2007-08-05,0
7733,2001-09-14,2001-11-09,0
7733,2003-01-19,2003-01-28,0
7733,2006-05-12,2006-08-03,0
7736,2004-03-19,2004-09-14,0
7739,2004-06-19,2004-07-30,0
7742,2010-11-29,2010-12-11,0
7745,2012-02-13,2012-04-06,0
7747,2009-11-13,2010-01-31,0
7747,2009-11-21,2011-06-29,0
7750,2005-12-07,2006-01-04,0
7752,2004-10-18,2005-02-07,0
7753,2007-05-01,2009-01-22,0
7761,2015-09-02,2015-12-31,0
7762,2009-06-04,2009-07-20,0
7766,2002-01-08,2002-06-29,0
7766,2010-06-12,2010-10-16,0
7768,2007-04-06,2007-05-14,0
7774,2005-05-02,2005-09-30,0
7776,2014-08-04,2014-12-09,0
7777,2002-11-24,2003-03-14,0
7777,2003-06-26,2004-02-19,0
7787,2004-06-06,2004-07-02,0
7791,2008-02-04,2008-02-15,0
7794,2011-07-19,2011-11-25,0
7794,2011-05-19,2012-10-02,0
7794,2013-10-11,2013-12-11,0
7800,2003-09-14,2003-11-16,0
7809,2001-02-21,2001-06-26,0
7814,2008-06-15,2008-09-19,0
7819,2003-07-13,2004-02-09,0
7821,2008-03-09,2008-03-22,0
7823,2004-02-06,2004-09-15,0
7824,2004-12-28,2005-02-03,0
7827,2009-07-28,2009-10-15,0
7831,2007-12-19,2008-02-04,0
7832,2006-02-28,2006-03-09,0
7835,2008-03-24,2008-06-19,0
7835,2008-04-13,2010-07-14,1
7847,2008-04-12,2008-06-07,0
7849,2011-01-04,2011-09-03,0
7849,2011-06-13,2011-10-17,0
7849,2010-07-30,2012-11-05,1
7849,2011-01-22,2013-08-24,1
7849,2011-06-14,2013-08-27,1
7854,2000-07-21,2000-08-05,0
7860,2008-08-22,2009-06-25,0
7864,2009-01-01,2009-04-25,0
7866,2009-12-04,2010-03-08,0
7870,2003-11-05,2004-01-09,0
7880,2008-08-10,2008-08-28,1
7880,2008-08-22,2011-08-17,1
7882,2000-12-07,2001-01-11,0
7883,2013-10-21,2013-11-24,0
7887,2009-12-01,2010-05-25,0
7888,2007-08-28,2007-10-17,0
7889,2010-07-22,2010-08-14,0
7889,2010-12-16,2011-01-30,0
7889,2015-04-01,2015-04-12,0
7891,2003-04-23,2003-12-11,0
7893,2007-08-31,2007-10-15,0
7898,2011-09-02,2011-10-10,0
7906,2001-08-04,2001-09-08,0
7908,2002-11-23,2005-06-23,0
7909,2009-03-31,2009-05-07,0
7911,2009-09-01,2009-10-18,0
7913,2008-02-25,2008-05-20,0
7916,2008-11-14,2008-12-20,0
7917,2006-01-11,2006-04-15,0
7918,2009-10-10,2009-10-28,0
7920,2005-12-16,2006-02-01,0
7925,2001-10-22,2002-01-01,0
7926,2010-10-17,2011-03-12,0
7932,2008-02-11,2008-04-29,0
7935,2003-01-04,2003-01-31,0
7946,2005-03-16,2005-05-15,0
7947,2006-09-20,2006-10-05,0
7953,2006-12-17,2007-01-07,0
7957,2009-06-09,2009-10-15,0
7961,2002-12-05,2003-01-20,0
7962,2004-03-19,2004-04-26,0
7964,2008-02-03,2008-02-14,0
7964,2013-08-25,2014-03-17,0
7965,2010-01-04,2010-06-14,0
7965,2009-12-16,2014-04-05,0
7968,2005-04-21,2005-05-04,0
7970,2005-01-06,2005-03-23,0
